sentence1,sentence2,label
the sky appears clear,it was very cloudy,1
a smiling young woman is shown from the shoulders up with her long hair blowing in the wind,a woman lies down in a bes,1
a person carrying a child piggyback style on a beach chasing a frisbee rolling toward the water,two people are outdoors,0
a young man in a black graphic shirt is pretending to place his hand in a torture device in a playful manner,a person is goofing off with a device of torture,0
a man in a wide brimmed hat carrying a basket walking down railroad tracks,the man is riding the train,1
a man with brown hair wearing a leather jacket with a white skull black pants and brown bag on his left shoulder along with a blond woman wearing a leather jacket and black pants with a purple and red backpack on her back with white skull and cross bones both walking down the subway platform,these folks have on fairly similar jackets,0
a young boy in a orange and with blue stripes is sitting on the ground surrounded by other children and smiling at the camera,the children are in the classroom doing math problems,1
a blond man is holding a map while sitting in a boat,the map is blue,0
a child is playing in some plants lining a city street,a sudden sand storm blots out the shining sun,1
a man is receiving a kiss from a toddler while holding an infant,the father is holding his son,0
a young man is walking down the sidewalk on a college campus,the man is at the hospital,1
workers constructing a temporary structure,these men are sleeping on the job,1
a black dog leaps from the bank into a body of water with a field of dry grass in the background,a cat is swimming in the tub,1
a man and a woman are embracing each other facing each other they both are wearing red clothing the woman has a red dress on and the man is wearing a red shirt and black pants,a japanese couple are getting married in a traditional japanese wedding ceremony,0
the man with the cane is on a walk,the man sat on the couch drinking tea,1
while people are organizing the space behind him a man puts on a glove as he stands next to a puddle,a man places his hands in his pockets,1
a tan and black dog runs over a green field with its mouth open,the dog is sleeping in the grass,1
football players wearing helmets practice defensive moves while their coach stands by ready to blow his whistle,a group of players is practicing in front of their coach,0
two men in black jumped with arms raised on a tennis court as the opposing team in white walk towards the net,two men in white jump,1
a group of people and camels walking in the desert,a group of people and camels walking,0
two men in yellow safety vests are riding in a speedboat,two dudes are enjoying a cruise,1
a graveyard worker is digging or filling a grave another person is on his cellphone leaning on a tombstone,no one is near a grave,1
two soccer players one wearing red and one wearing blue playing soccer against each other,the soccer players are asleep,1
a girl with extended arms goes down a slide,the girl has her arms folded and eyes closed as she goes down the slide,1
a man is taking bath in his work area,a man is taking a bath,0
the park bench is mounted into the ground,the bench is being carried by two men through the park,1
five people sitting at a table in a restaurant,the table is on the ground,0
a pitcher and catcher on a baseball field with the ball in between them,two people are outside,0
a woman stands over a child who is drawing a picture of a rainbow with brightly colored makers on a piece of paper at a table,a group of children play in a swimming pool,1
